Window,Region,Context,Leaf1_methy,Leaf2_methy,Leaf3_methy,group
223,Body,CHH,0.00022809,0.000317725,0.000377383,EnSpm
224,Body,CHH,0.000267295,0.000358697,0.000377691,EnSpm
225,Body,CHH,0.000233459,0.000352549,0.000320765,EnSpm
226,Body,CHH,0.000302585,0.000407624,0.000324736,EnSpm
227,Body,CHH,0.00020029,0.000252759,0.000263446,EnSpm
228,Body,CHH,0.000353348,0.000363265,0.00039777,EnSpm
229,Body,CHH,0.000248677,0.000269147,0.00033986,EnSpm
230,Body,CHH,0.000369197,0.000277351,0.000371812,EnSpm
231,Body,CHH,0.000484381,0.000488188,0.000521295,EnSpm
232,Body,CHH,0.000182986,0.000362006,0.000318698,EnSpm
233,Body,CHH,0.000314422,0.000338023,0.00027678,EnSpm
234,Body,CHH,0.000546046,0.000604808,0.000568352,EnSpm
235,Body,CHH,0.000342359,0.000357942,0.000355749,EnSpm
236,Body,CHH,0.000351661,0.000363317,0.000334141,EnSpm
237,Body,CHH,0.000182597,0.000237857,0.000283566,EnSpm
238,Body,CHH,0.000430296,0.000393231,0.000442508,EnSpm
239,Body,CHH,0.000159686,0.00015284,0.000221647,EnSpm
240,Body,CHH,0.000236574,0.000180631,0,EnSpm
123,Body,CG,0.91642975,0.925741335,0.934848598,Gypsy
124,Body,CG,0.916071712,0.924880676,0.934475681,Gypsy
125,Body,CG,0.916800937,0.925665995,0.935896816,Gypsy
126,Body,CG,0.915689148,0.924563336,0.934270637,Gypsy
127,Body,CG,0.914913417,0.924415924,0.933863313,Gypsy
128,Body,CG,0.914570083,0.924122222,0.933159527,Gypsy
129,Body,CG,0.917534913,0.925995901,0.934330593,Gypsy
130,Body,CG,0.917628413,0.925925916,0.93534006,Gypsy
131,Body,CG,0.918530636,0.926724765,0.936315059,Gypsy
132,Body,CG,0.918383499,0.927205856,0.936139026,Gypsy
133,Body,CG,0.918934411,0.926126295,0.936413473,Gypsy
134,Body,CG,0.920920527,0.928389593,0.936981944,Gypsy
135,Body,CG,0.921137819,0.928136836,0.93643336,Gypsy
136,Body,CG,0.919404325,0.926910006,0.936254992,Gypsy
137,Body,CG,0.919974824,0.926994773,0.936562038,Gypsy
138,Body,CG,0.919533913,0.927038895,0.936755946,Gypsy
139,Body,CG,0.919733871,0.926443097,0.93581965,Gypsy
140,Body,CG,0.918174958,0.926878805,0.936165339,Gypsy
141,Body,CG,0.919771675,0.927753732,0.937805369,Gypsy
142,Body,CG,0.919210371,0.927879553,0.937436614,Gypsy
143,Body,CG,0.920439742,0.928336003,0.937675963,Gypsy
144,Body,CG,0.919661917,0.928960982,0.93822245,Gypsy
145,Body,CG,0.920356709,0.92830621,0.937706702,Gypsy
146,Body,CG,0.920493703,0.927185534,0.936536558,Gypsy
147,Body,CG,0.920447826,0.928302877,0.937281796,Gypsy
148,Body,CG,0.91981892,0.927853997,0.936554881,Gypsy
149,Body,CG,0.920312972,0.929019073,0.938313492,Gypsy
150,Body,CG,0.920094918,0.928498321,0.937917365,Gypsy
151,Body,CG,0.921702058,0.929832071,0.937050677,Gypsy
152,Body,CG,0.922253515,0.929599442,0.937522653,Gypsy
153,Body,CG,0.92131387,0.929306171,0.937565484,Gypsy
154,Body,CG,0.921043753,0.929225332,0.937056784,Gypsy
155,Body,CG,0.921993753,0.929473086,0.938489193,Gypsy
156,Body,CG,0.922411578,0.930972785,0.938705071,Gypsy
157,Body,CG,0.922288375,0.930746526,0.938402991,Gypsy
158,Body,CG,0.923016209,0.929803837,0.93916542,Gypsy
159,Body,CG,0.921423992,0.929707029,0.937886933,Gypsy
160,Body,CG,0.921524923,0.929590373,0.937548254,Gypsy
161,Body,CG,0.921826838,0.929203986,0.937573429,Gypsy
162,Body,CG,0.922942772,0.929333728,0.937596306,Gypsy
163,Body,CG,0.922774982,0.930367351,0.93799147,Gypsy
164,Body,CG,0.921949472,0.930274418,0.937516042,Gypsy
165,Body,CG,0.922154042,0.930306342,0.938211657,Gypsy
166,Body,CG,0.922368147,0.930319777,0.938495923,Gypsy
167,Body,CG,0.922244468,0.930345201,0.938175793,Gypsy
168,Body,CG,0.922116967,0.929140611,0.937605246,Gypsy
169,Body,CG,0.922293302,0.929274793,0.937251704,Gypsy
170,Body,CG,0.923213395,0.930659669,0.938570087,Gypsy
171,Body,CG,0.923263262,0.930431272,0.938587634,Gypsy
172,Body,CG,0.921836786,0.929366368,0.937741509,Gypsy
173,Body,CG,0.921730013,0.929893631,0.938254995,Gypsy
174,Body,CG,0.921437119,0.928952399,0.937560353,Gypsy
175,Body,CG,0.920326339,0.929134318,0.937298282,Gypsy
176,Body,CG,0.921689345,0.929619796,0.938043696,Gypsy
177,Body,CG,0.922695846,0.929385407,0.93802545,Gypsy
178,Body,CG,0.921366325,0.929333899,0.93788803,Gypsy
179,Body,CG,0.920935181,0.928702655,0.937383124,Gypsy
180,Body,CG,0.922234349,0.929890138,0.937133865,Gypsy
181,Body,CG,0.92263972,0.929852441,0.938841831,Gypsy
182,Body,CG,0.92085592,0.929797601,0.937639143,Gypsy
183,Body,CG,0.922269225,0.92834935,0.937971834,Gypsy
184,Body,CG,0.921820843,0.929424429,0.937692732,Gypsy
185,Body,CG,0.921877209,0.929575255,0.937787259,Gypsy
186,Body,CG,0.920827799,0.930123333,0.937297171,Gypsy
187,Body,CG,0.922366662,0.930092496,0.93737681,Gypsy
188,Body,CG,0.921695501,0.92884318,0.937424579,Gypsy
189,Body,CG,0.921778998,0.931106856,0.937583634,Gypsy
190,Body,CG,0.921499947,0.930282142,0.938208603,Gypsy
191,Body,CG,0.921443325,0.929320237,0.937304266,Gypsy
192,Body,CG,0.92177274,0.929970564,0.937942662,Gypsy
193,Body,CG,0.92258687,0.930604889,0.938387457,Gypsy
194,Body,CG,0.92285013,0.93024986,0.938672018,Gypsy
195,Body,CG,0.923569131,0.930672701,0.938668251,Gypsy
196,Body,CG,0.92233419,0.929291591,0.937583259,Gypsy
197,Body,CG,0.922378693,0.929554631,0.938017728,Gypsy
198,Body,CG,0.921092974,0.929442117,0.937637719,Gypsy
199,Body,CG,0.922544393,0.929035015,0.937915873,Gypsy
200,Body,CG,0.922673844,0.930074777,0.937970422,Gypsy
201,Body,CG,0.921598352,0.92987953,0.938169761,Gypsy
202,Body,CG,0.921685614,0.929389222,0.938287653,Gypsy
203,Body,CG,0.923513338,0.929969735,0.939003246,Gypsy
204,Body,CG,0.921824236,0.929237316,0.937928113,Gypsy
205,Body,CG,0.921221756,0.9291936,0.938651697,Gypsy
206,Body,CG,0.920795308,0.928776061,0.937589867,Gypsy
207,Body,CG,0.922526938,0.928890534,0.93797438,Gypsy
208,Body,CG,0.920776486,0.928774254,0.937762411,Gypsy
209,Body,CG,0.921446224,0.929309564,0.93740483,Gypsy
210,Body,CG,0.920225822,0.92795482,0.936791765,Gypsy
211,Body,CG,0.92128193,0.927760042,0.93657427,Gypsy
212,Body,CG,0.920375079,0.927711553,0.936524749,Gypsy
213,Body,CG,0.920182426,0.927332155,0.937103082,Gypsy
214,Body,CG,0.920358901,0.928202553,0.936848581,Gypsy
215,Body,CG,0.920386097,0.928491571,0.937124657,Gypsy
216,Body,CG,0.920987882,0.929306949,0.938898803,Gypsy
217,Body,CG,0.921421151,0.929301791,0.937403803,Gypsy
218,Body,CG,0.920282412,0.92858383,0.937102037,Gypsy
219,Body,CG,0.920666915,0.928042262,0.937588532,Gypsy
220,Body,CG,0.919116539,0.927558541,0.936482118,Gypsy
221,Body,CG,0.920181303,0.928330611,0.936818368,Gypsy
222,Body,CG,0.920476734,0.92883446,0.937149914,Gypsy
223,Body,CG,0.920727664,0.928272688,0.937143001,Gypsy
224,Body,CG,0.919660287,0.927267148,0.937643804,Gypsy
225,Body,CG,0.919737435,0.927921009,0.936898947,Gypsy
226,Body,CG,0.920801322,0.928437662,0.937658821,Gypsy
227,Body,CG,0.919867369,0.927455483,0.937190629,Gypsy
228,Body,CG,0.91974735,0.927037119,0.935449078,Gypsy
229,Body,CG,0.919503779,0.927717451,0.936591449,Gypsy
230,Body,CG,0.91752924,0.924922245,0.935117462,Gypsy
231,Body,CG,0.917454946,0.926050024,0.9361949,Gypsy
232,Body,CG,0.916386781,0.923386054,0.934445758,Gypsy
233,Body,CG,0.915150314,0.924732575,0.935100624,Gypsy
234,Body,CG,0.914919032,0.924134694,0.934806593,Gypsy
235,Body,CG,0.915052941,0.924486274,0.934446875,Gypsy
236,Body,CG,0.916729855,0.924589883,0.935556968,Gypsy
237,Body,CG,0.915892731,0.925656078,0.935416601,Gypsy
238,Body,CG,0.914270972,0.925859433,0.934452505,Gypsy
239,Body,CG,0.914634743,0.925251109,0.935831882,Gypsy
240,Body,CG,0.916097129,0.923467545,0.93449058,Gypsy
121,Body,CHG,0.713869776,0.720290045,0.721485737,Gypsy
122,Body,CHG,0.692452619,0.699306131,0.700024353,Gypsy
123,Body,CHG,0.690410515,0.695397587,0.696964994,Gypsy
124,Body,CHG,0.69145149,0.697558768,0.698097964,Gypsy
125,Body,CHG,0.699103232,0.703073096,0.706067504,Gypsy
126,Body,CHG,0.682621072,0.688264062,0.690572881,Gypsy
127,Body,CHG,0.69873733,0.702245307,0.706020489,Gypsy
128,Body,CHG,0.706622918,0.709864823,0.713927539,Gypsy
129,Body,CHG,0.710802919,0.714425694,0.718000435,Gypsy
130,Body,CHG,0.710647999,0.713566139,0.717849231,Gypsy
131,Body,CHG,0.718155678,0.720015859,0.725098567,Gypsy
132,Body,CHG,0.713825729,0.718449709,0.722222266,Gypsy
133,Body,CHG,0.708442545,0.712838215,0.716450489,Gypsy
134,Body,CHG,0.719939352,0.723625845,0.728274175,Gypsy
135,Body,CHG,0.714072985,0.718339269,0.721870452,Gypsy
136,Body,CHG,0.713534716,0.71726941,0.721558515,Gypsy
137,Body,CHG,0.717022728,0.720479573,0.724106716,Gypsy
138,Body,CHG,0.716362313,0.721074452,0.723740052,Gypsy
139,Body,CHG,0.715842199,0.721388782,0.723029089,Gypsy
140,Body,CHG,0.720586093,0.726672201,0.72740942,Gypsy
141,Body,CHG,0.720670387,0.724105748,0.726335333,Gypsy
142,Body,CHG,0.720101964,0.724877601,0.72648797,Gypsy
143,Body,CHG,0.726533122,0.731735573,0.733620277,Gypsy
144,Body,CHG,0.723011526,0.72823122,0.730656637,Gypsy
145,Body,CHG,0.727850425,0.733302698,0.736599613,Gypsy
146,Body,CHG,0.725437682,0.728716643,0.732386412,Gypsy
147,Body,CHG,0.725646655,0.730138882,0.73330382,Gypsy
148,Body,CHG,0.718211674,0.72314195,0.724100725,Gypsy
149,Body,CHG,0.719943205,0.723686129,0.726030614,Gypsy
150,Body,CHG,0.726494088,0.731454423,0.732741223,Gypsy
151,Body,CHG,0.731325316,0.736207944,0.737677888,Gypsy
152,Body,CHG,0.732299316,0.738018945,0.740076894,Gypsy
153,Body,CHG,0.727629765,0.732056489,0.732711501,Gypsy
154,Body,CHG,0.730105975,0.735148689,0.735546716,Gypsy
155,Body,CHG,0.735174955,0.740741485,0.74150738,Gypsy
156,Body,CHG,0.731406926,0.737152008,0.73851494,Gypsy
157,Body,CHG,0.729211965,0.734523815,0.735677439,Gypsy
158,Body,CHG,0.731385859,0.735909662,0.737991234,Gypsy
159,Body,CHG,0.735251751,0.74036156,0.74397089,Gypsy
160,Body,CHG,0.739633406,0.74535475,0.746621037,Gypsy
161,Body,CHG,0.738288286,0.743751954,0.74508391,Gypsy
162,Body,CHG,0.73325426,0.737757882,0.740515802,Gypsy
163,Body,CHG,0.732304678,0.738420412,0.739347144,Gypsy
164,Body,CHG,0.736187359,0.741845032,0.74216156,Gypsy
165,Body,CHG,0.735699832,0.741285761,0.7426852,Gypsy
166,Body,CHG,0.739852176,0.745280836,0.74785834,Gypsy
167,Body,CHG,0.731308066,0.737392209,0.738362831,Gypsy
168,Body,CHG,0.738439743,0.743579399,0.744954796,Gypsy
169,Body,CHG,0.736481111,0.741779873,0.743096599,Gypsy
170,Body,CHG,0.736505767,0.742832271,0.743414596,Gypsy
171,Body,CHG,0.739891367,0.745159224,0.745985716,Gypsy
172,Body,CHG,0.741067504,0.745986064,0.747274585,Gypsy
173,Body,CHG,0.737316082,0.743531261,0.743870761,Gypsy
174,Body,CHG,0.736132081,0.742332224,0.743913754,Gypsy
175,Body,CHG,0.739523295,0.744727529,0.747344278,Gypsy
176,Body,CHG,0.73839625,0.745024941,0.745448221,Gypsy
177,Body,CHG,0.739982941,0.745799087,0.745703438,Gypsy
178,Body,CHG,0.740565102,0.744953071,0.747285358,Gypsy
179,Body,CHG,0.737815458,0.743013883,0.743385655,Gypsy
180,Body,CHG,0.735724666,0.741942074,0.742288424,Gypsy
181,Body,CHG,0.740470097,0.745672861,0.74659944,Gypsy
182,Body,CHG,0.740719993,0.745313048,0.746010647,Gypsy
183,Body,CHG,0.740967599,0.745900883,0.745664427,Gypsy
184,Body,CHG,0.738298305,0.744605588,0.744166713,Gypsy
185,Body,CHG,0.738768479,0.745358191,0.745633912,Gypsy
186,Body,CHG,0.738307895,0.745148924,0.746587093,Gypsy
187,Body,CHG,0.738764167,0.745347917,0.746478324,Gypsy
188,Body,CHG,0.74131252,0.745477004,0.746787043,Gypsy
189,Body,CHG,0.73865234,0.74444639,0.745415973,Gypsy
190,Body,CHG,0.734177346,0.740179283,0.740837178,Gypsy
191,Body,CHG,0.732722595,0.739711797,0.740273066,Gypsy
192,Body,CHG,0.733046958,0.739393046,0.740589624,Gypsy
193,Body,CHG,0.735513204,0.742150287,0.743670617,Gypsy
194,Body,CHG,0.740591234,0.745888543,0.747658544,Gypsy
195,Body,CHG,0.737776701,0.74412965,0.745294367,Gypsy
196,Body,CHG,0.735133271,0.739927109,0.741618024,Gypsy
197,Body,CHG,0.735712104,0.742021844,0.74280036,Gypsy
198,Body,CHG,0.733919383,0.738316341,0.740267366,Gypsy
199,Body,CHG,0.739257978,0.745082551,0.746930162,Gypsy
200,Body,CHG,0.736065973,0.74165165,0.742617974,Gypsy
201,Body,CHG,0.735198735,0.740940233,0.743334138,Gypsy
202,Body,CHG,0.730445191,0.736978778,0.738569425,Gypsy
203,Body,CHG,0.730176376,0.735101125,0.737167028,Gypsy
204,Body,CHG,0.73319834,0.739078655,0.740681315,Gypsy
205,Body,CHG,0.731281768,0.738483596,0.738691699,Gypsy
206,Body,CHG,0.728229187,0.7346218,0.736205924,Gypsy
207,Body,CHG,0.731018451,0.736032227,0.738179367,Gypsy
208,Body,CHG,0.726761813,0.732195414,0.733362727,Gypsy
209,Body,CHG,0.727569695,0.732762196,0.734561302,Gypsy
210,Body,CHG,0.72736791,0.73292651,0.733786119,Gypsy
211,Body,CHG,0.723451609,0.72851402,0.728889663,Gypsy
212,Body,CHG,0.720192482,0.723687946,0.726162731,Gypsy
213,Body,CHG,0.722461147,0.72737541,0.728937473,Gypsy
214,Body,CHG,0.723533425,0.72814581,0.730440735,Gypsy
215,Body,CHG,0.725513352,0.730638941,0.731921287,Gypsy
216,Body,CHG,0.725870347,0.729665262,0.731665837,Gypsy
217,Body,CHG,0.722981925,0.727993188,0.730162741,Gypsy
218,Body,CHG,0.72235635,0.726581241,0.728101391,Gypsy
219,Body,CHG,0.720774971,0.725055055,0.726802301,Gypsy
220,Body,CHG,0.718490155,0.723453825,0.724116792,Gypsy
221,Body,CHG,0.717741699,0.723760464,0.724316192,Gypsy
222,Body,CHG,0.718569614,0.724014413,0.725293693,Gypsy
223,Body,CHG,0.713880929,0.717599146,0.719703024,Gypsy
224,Body,CHG,0.716461028,0.720658289,0.724731409,Gypsy
225,Body,CHG,0.717307936,0.721766992,0.724226285,Gypsy
226,Body,CHG,0.713683921,0.717703851,0.721845143,Gypsy
227,Body,CHG,0.712908297,0.717199355,0.720407814,Gypsy
228,Body,CHG,0.710093127,0.714137146,0.717743645,Gypsy
229,Body,CHG,0.710357651,0.71614466,0.717824067,Gypsy
230,Body,CHG,0.711064986,0.714315601,0.718448863,Gypsy
231,Body,CHG,0.706611655,0.710272904,0.712600573,Gypsy
232,Body,CHG,0.699102028,0.702076339,0.706041583,Gypsy
233,Body,CHG,0.697011178,0.702311096,0.704028803,Gypsy
234,Body,CHG,0.692497116,0.698101451,0.700580934,Gypsy
235,Body,CHG,0.688961767,0.694865984,0.697197168,Gypsy
236,Body,CHG,0.698534693,0.703911584,0.70550462,Gypsy
237,Body,CHG,0.696359121,0.702188009,0.703982337,Gypsy
238,Body,CHG,0.692524366,0.698803358,0.700547205,Gypsy
239,Body,CHG,0.704688925,0.711332531,0.71128292,Gypsy
240,Body,CHG,0.707981542,0.712780906,0.714521998,Gypsy
121,Body,CHH,0.000257696,0.000270903,0.000271672,Gypsy
122,Body,CHH,0.0002696,0.000285501,0.000297052,Gypsy
123,Body,CHH,0.000297015,0.000311859,0.000323499,Gypsy
124,Body,CHH,0.000286622,0.000298565,0.000292232,Gypsy
125,Body,CHH,0.000283773,0.000293017,0.000304391,Gypsy
126,Body,CHH,0.000268927,0.000276319,0.000275279,Gypsy
127,Body,CHH,0.00026981,0.000276116,0.000279574,Gypsy
128,Body,CHH,0.000275228,0.000279288,0.000293514,Gypsy
129,Body,CHH,0.000290605,0.000285624,0.000298384,Gypsy
130,Body,CHH,0.000291748,0.000289581,0.000292817,Gypsy
131,Body,CHH,0.000286457,0.000280427,0.000297831,Gypsy
132,Body,CHH,0.000289838,0.000298758,0.000303624,Gypsy
133,Body,CHH,0.000304007,0.000303908,0.000309717,Gypsy
134,Body,CHH,0.000319812,0.000324672,0.000335998,Gypsy
135,Body,CHH,0.000306972,0.000294914,0.000309088,Gypsy
136,Body,CHH,0.000303992,0.000300249,0.000317654,Gypsy
137,Body,CHH,0.000289363,0.000298131,0.000311299,Gypsy
138,Body,CHH,0.000308291,0.000318639,0.000338012,Gypsy
139,Body,CHH,0.000280276,0.000299575,0.000306975,Gypsy
140,Body,CHH,0.000272037,0.000288344,0.000297026,Gypsy
141,Body,CHH,0.000291724,0.000302363,0.000310107,Gypsy
142,Body,CHH,0.000308458,0.000314001,0.000316734,Gypsy
143,Body,CHH,0.000283915,0.000298266,0.000301617,Gypsy
144,Body,CHH,0.00028213,0.000298702,0.000299497,Gypsy
145,Body,CHH,0.000293376,0.000307273,0.000310638,Gypsy
146,Body,CHH,0.000293501,0.000313204,0.000316182,Gypsy
147,Body,CHH,0.000288685,0.000293107,0.000296095,Gypsy
148,Body,CHH,0.00029722,0.000305733,0.00031546,Gypsy
149,Body,CHH,0.000266446,0.000275408,0.000280827,Gypsy
150,Body,CHH,0.000291524,0.00031348,0.000316636,Gypsy
151,Body,CHH,0.000302318,0.000297787,0.000292239,Gypsy
152,Body,CHH,0.000302158,0.000306798,0.000317667,Gypsy
153,Body,CHH,0.000290109,0.000285815,0.000282705,Gypsy
154,Body,CHH,0.000298487,0.000315999,0.000319926,Gypsy
155,Body,CHH,0.000286393,0.000286874,0.000290404,Gypsy
156,Body,CHH,0.000296633,0.000296406,0.00030856,Gypsy
157,Body,CHH,0.000307064,0.000305262,0.000314457,Gypsy
158,Body,CHH,0.000283567,0.000290865,0.000306859,Gypsy
159,Body,CHH,0.000286543,0.000287766,0.00029913,Gypsy
160,Body,CHH,0.000287864,0.00029211,0.000304222,Gypsy
161,Body,CHH,0.000289112,0.000305331,0.000312876,Gypsy
162,Body,CHH,0.000268134,0.000282553,0.000280375,Gypsy
163,Body,CHH,0.000298889,0.000315879,0.000304514,Gypsy
164,Body,CHH,0.000294789,0.0002987,0.000307568,Gypsy
165,Body,CHH,0.000274961,0.000284778,0.000295004,Gypsy
166,Body,CHH,0.000284807,0.000293068,0.000292997,Gypsy
167,Body,CHH,0.000286804,0.000310594,0.000304732,Gypsy
168,Body,CHH,0.000279104,0.000299367,0.000301034,Gypsy
169,Body,CHH,0.000302273,0.000305479,0.000318401,Gypsy
170,Body,CHH,0.000290414,0.00030759,0.000309168,Gypsy
171,Body,CHH,0.000305573,0.000308059,0.000316816,Gypsy
172,Body,CHH,0.000299365,0.000323056,0.000321512,Gypsy
173,Body,CHH,0.000310575,0.00030814,0.000322878,Gypsy
174,Body,CHH,0.000293784,0.000294114,0.000295184,Gypsy
175,Body,CHH,0.000268413,0.000282283,0.000273121,Gypsy
176,Body,CHH,0.000300546,0.000317289,0.000326907,Gypsy
177,Body,CHH,0.000292603,0.000293022,0.000294826,Gypsy
178,Body,CHH,0.000301064,0.000316438,0.000322266,Gypsy
179,Body,CHH,0.000305886,0.000309659,0.000318487,Gypsy
180,Body,CHH,0.000292822,0.000298339,0.000312479,Gypsy
181,Body,CHH,0.000300326,0.000317518,0.00031925,Gypsy
182,Body,CHH,0.000263694,0.000260885,0.000264218,Gypsy
183,Body,CHH,0.000286637,0.000297926,0.000292964,Gypsy
184,Body,CHH,0.000309116,0.000311349,0.000310189,Gypsy
185,Body,CHH,0.000273838,0.000277569,0.000283781,Gypsy
186,Body,CHH,0.000273901,0.000283444,0.000285013,Gypsy
187,Body,CHH,0.000279668,0.000284861,0.000277336,Gypsy
188,Body,CHH,0.000272658,0.000290998,0.000296432,Gypsy
189,Body,CHH,0.000311134,0.000327539,0.000320562,Gypsy
190,Body,CHH,0.00027038,0.000277123,0.000279649,Gypsy
191,Body,CHH,0.000290098,0.000290607,0.000296566,Gypsy
192,Body,CHH,0.000283638,0.000298374,0.000298557,Gypsy
193,Body,CHH,0.000292365,0.000300237,0.000307885,Gypsy
194,Body,CHH,0.000287793,0.000287195,0.000296553,Gypsy
195,Body,CHH,0.000305319,0.000315963,0.000312386,Gypsy
196,Body,CHH,0.000297257,0.000305713,0.000312502,Gypsy
197,Body,CHH,0.000266307,0.000266614,0.000274801,Gypsy
198,Body,CHH,0.000292228,0.000301388,0.000315514,Gypsy
199,Body,CHH,0.000308947,0.000307194,0.000306738,Gypsy
200,Body,CHH,0.000294263,0.000301713,0.000315624,Gypsy
201,Body,CHH,0.000262932,0.00026724,0.000282543,Gypsy
202,Body,CHH,0.000282169,0.000289813,0.000299287,Gypsy
203,Body,CHH,0.000297304,0.000305854,0.000309153,Gypsy
204,Body,CHH,0.000276243,0.000296113,0.000290056,Gypsy
205,Body,CHH,0.000281439,0.000289888,0.000289426,Gypsy
206,Body,CHH,0.000312659,0.000312101,0.000325741,Gypsy
207,Body,CHH,0.000299058,0.000308803,0.000310248,Gypsy
208,Body,CHH,0.00029401,0.000309593,0.000301384,Gypsy
209,Body,CHH,0.000279065,0.00028682,0.000301316,Gypsy
210,Body,CHH,0.000301624,0.000298316,0.000319212,Gypsy
211,Body,CHH,0.000293153,0.000302942,0.000304424,Gypsy
212,Body,CHH,0.000308245,0.000316583,0.000318646,Gypsy
213,Body,CHH,0.000266809,0.000289429,0.000283986,Gypsy
214,Body,CHH,0.000288763,0.000288331,0.00029314,Gypsy
215,Body,CHH,0.000279694,0.000285767,0.000292647,Gypsy
216,Body,CHH,0.00031577,0.000330424,0.000316155,Gypsy
217,Body,CHH,0.000290796,0.000293837,0.000314193,Gypsy
218,Body,CHH,0.000314617,0.000313008,0.000332171,Gypsy
219,Body,CHH,0.000283595,0.000287958,0.000284171,Gypsy
220,Body,CHH,0.000289466,0.000321007,0.000322652,Gypsy
221,Body,CHH,0.000284433,0.000289515,0.000286886,Gypsy
222,Body,CHH,0.0002956,0.00028859,0.000294052,Gypsy
223,Body,CHH,0.000313292,0.000331576,0.000343701,Gypsy
224,Body,CHH,0.000284586,0.000303824,0.000316773,Gypsy
225,Body,CHH,0.000276329,0.000290023,0.000309812,Gypsy
226,Body,CHH,0.000299446,0.00031097,0.000327302,Gypsy
227,Body,CHH,0.000311815,0.000318977,0.00032027,Gypsy
228,Body,CHH,0.000288489,0.00028574,0.00030211,Gypsy
229,Body,CHH,0.000279642,0.000278315,0.00029692,Gypsy
230,Body,CHH,0.00029807,0.000307473,0.000307778,Gypsy
231,Body,CHH,0.000303272,0.000301671,0.000311854,Gypsy
232,Body,CHH,0.000289877,0.00030402,0.000290161,Gypsy
233,Body,CHH,0.00029066,0.00030571,0.000302832,Gypsy
234,Body,CHH,0.000273566,0.000277545,0.000279761,Gypsy
235,Body,CHH,0.000283394,0.000294274,0.000292143,Gypsy
236,Body,CHH,0.000269628,0.000280145,0.000298178,Gypsy
237,Body,CHH,0.000251527,0.000268939,0.000268663,Gypsy
238,Body,CHH,0.000256414,0.000270271,0.000268793,Gypsy
239,Body,CHH,0.000279326,0.00026043,0.000260156,Gypsy
240,Body,CHH,0.000264383,0.000246019,0.000270476,Gypsy
